point_ID,set_num,game_num,point_num,serve_num,strike_index,position,x,y,z
3_10_2_2,3,10,2,2,9,peak,13.118,0.742,1.446
3_10_2_2,3,10,2,2,9,peak,5.154,1.157,1.891
3_10_2_2,3,10,2,2,9,net,0.0,1.373,1.661
3_10_2_2,3,10,2,2,9,bounce,-8.534,1.683,0.034
3_10_2_2,3,10,2,2,9,peak,-12.958,1.785,0.898
3_10_2_2,3,10,2,2,10,hit,-13.485,1.8,0.884
3_10_2_2,3,10,2,2,10,peak,-2.477,2.022,1.768
3_10_2_2,3,10,2,2,10,net,0.0,2.106,1.715
3_10_2_2,3,10,2,2,10,bounce,10.786,2.618,0.036
3_10_2_2,3,10,2,2,11,hit,13.794,2.706,0.8
3_10_2_2,3,10,2,2,11,peak,13.794,2.706,0.8
3_10_2_2,3,10,2,2,11,peak,2.378,0.904,1.764
3_10_2_2,3,10,2,2,11,net,0.0,0.501,1.712
3_10_2_2,3,10,2,2,11,bounce,-10.272,-1.34,0.034
3_10_2_2,3,10,2,2,12,hit,-13.739,-1.982,0.827
3_10_2_2,3,10,2,2,12,peak,-13.739,-1.982,0.827
3_10_2_2,3,10,2,2,12,peak,-2.394,-0.39,1.866
3_10_2_2,3,10,2,2,12,net,0.0,-0.01,1.81
3_10_2_2,3,10,2,2,12,bounce,10.553,1.849,0.034
3_10_2_2,3,10,2,2,13,hit,13.891,2.466,0.936
3_10_2_2,3,10,2,2,13,peak,13.891,2.466,0.936
3_10_2_2,3,10,2,2,13,peak,6.726,2.088,1.277
3_10_2_2,3,10,2,2,13,net,-0.021,1.754,0.925
3_10_2_2,3,10,2,2,13,peak,-0.021,1.754,0.925
3_10_2_2,3,10,2,2,13,bounce,0.84,1.67,0.035
3_10_2_2,3,10,2,2,13,last,1.562,1.666,0.697
3_10_3_1,3,10,3,1,1,hit,11.208,1.014,2.958
3_10_3_1,3,10,3,1,1,peak,11.208,1.014,2.958
3_10_3_1,3,10,3,1,1,net,0.0,-2.053,1.201
3_10_3_1,3,10,3,1,1,bounce,-5.32,-3.745,0.036
3_10_3_1,3,10,3,1,1,peak,-13.753,-6.783,1.233
3_10_3_1,3,10,3,1,2,hit,-13.92,-6.849,1.233
3_10_3_1,3,10,3,1,2,peak,-4.372,-4.073,2.389
3_10_3_1,3,10,3,1,2,net,0.0,-2.823,2.093
3_10_3_1,3,10,3,1,2,bounce,7.315,-0.744,0.037
3_10_3_1,3,10,3,1,3,hit,10.391,0.186,1.333
3_10_3_1,3,10,3,1,3,peak,10.391,0.186,1.333
3_10_3_1,3,10,3,1,3,peak,6.277,0.823,1.431
3_10_3_1,3,10,3,1,3,net,0.0,1.862,1.17
3_10_3_1,3,10,3,1,3,bounce,-7.551,3.259,0.034
3_10_3_1,3,10,3,1,3,last,-12.511,4.242,0.666
3_10_4_1,3,10,4,1,1,hit,11.387,-0.77,3.03
3_10_4_1,3,10,4,1,1,peak,11.387,-0.77,3.03
3_10_4_1,3,10,4,1,1,net,0.0,2.748,1.175
3_10_4_1,3,10,4,1,1,bounce,-5.571,4.52,0.033
3_10_4_1,3,10,4,1,1,last,-13.173,6.956,1.217
3_10_4_2,3,10,4,2,1,hit,11.488,-0.701,3.03
3_10_4_2,3,10,4,2,1,peak,11.488,-0.701,3.03
3_10_4_2,3,10,4,2,1,net,-0.0,1.82,1.351
3_10_4_2,3,10,4,2,1,bounce,-5.088,2.613,0.034
3_10_4_2,3,10,4,2,1,peak,-12.842,3.783,1.618
3_10_4_2,3,10,4,2,2,hit,-16.051,4.123,1.288
3_10_4_2,3,10,4,2,2,peak,-4.716,2.01,2.29
3_10_4_2,3,10,4,2,2,net,-0.0,1.221,2.074
3_10_4_2,3,10,4,2,2,bounce,9.592,-0.182,0.036
3_10_4_2,3,10,4,2,3,hit,13.46,-0.756,1.256
3_10_4_2,3,10,4,2,3,peak,13.46,-0.756,1.256
3_10_4_2,3,10,4,2,3,peak,4.696,0.517,1.851
3_10_4_2,3,10,4,2,3,net,0.0,1.172,1.641
3_10_4_2,3,10,4,2,3,bounce,-8.321,2.293,0.035
3_10_4_2,3,10,4,2,3,peak,-12.642,2.881,0.894
3_10_4_2,3,10,4,2,4,hit,-13.161,2.951,0.88
3_10_4_2,3,10,4,2,4,peak,-3.423,0.872,1.657
3_10_4_2,3,10,4,2,4,net,0.0,0.147,1.543
3_10_4_2,3,10,4,2,4,bounce,8.795,-1.678,0.034
3_10_4_2,3,10,4,2,5,hit,13.933,-2.767,1.132
3_10_4_2,3,10,4,2,5,peak,13.933,-2.767,1.132
3_10_4_2,3,10,4,2,5,peak,3.607,-0.496,1.821
3_10_4_2,3,10,4,2,5,net,0.0,0.281,1.714
3_10_4_2,3,10,4,2,5,bounce,-9.966,2.441,0.034
3_10_4_2,3,10,4,2,6,hit,-13.247,3.184,0.848
3_10_4_2,3,10,4,2,6,peak,-13.247,3.184,0.848
3_10_4_2,3,10,4,2,6,peak,-1.912,1.403,2.011
3_10_4_2,3,10,4,2,6,net,-0.0,1.129,1.971
3_10_4_2,3,10,4,2,6,bounce,10.768,-0.229,0.036
3_10_4_2,3,10,4,2,7,hit,14.532,-0.7,1.059
3_10_4_2,3,10,4,2,7,peak,14.532,-0.7,1.059
3_10_4_2,3,10,4,2,7,peak,3.487,-0.262,1.917
3_10_4_2,3,10,4,2,7,net,0.0,-0.154,1.809
3_10_4_2,3,10,4,2,7,bounce,-9.991,0.095,0.036
3_10_4_2,3,10,4,2,8,hit,-14.173,0.168,0.818
3_10_4_2,3,10,4,2,8,peak,-14.173,0.168,0.818
3_10_4_2,3,10,4,2,8,peak,-3.778,1.226,2.014
3_10_4_2,3,10,4,2,8,net,-0.0,1.702,1.823
3_10_4_2,3,10,4,2,8,bounce,7.782,2.863,0.036
3_10_4_2,3,10,4,2,8,peak,14.018,3.672,1.461
3_10_4_2,3,10,4,2,9,hit,14.101,3.684,1.461
3_10_4_2,3,10,4,2,9,peak,5.015,1.188,2.086
3_10_4_2,3,10,4,2,9,net,0.0,-0.15,1.846
3_10_4_2,3,10,4,2,9,bounce,-8.684,-2.377,0.035
3_10_4_2,3,10,4,2,9,peak,-13.489,-3.655,1.159
3_10_4_2,3,10,4,2,10,hit,-13.569,-3.677,1.158
3_10_4_2,3,10,4,2,10,peak,-4.394,-3.05,1.682
3_10_4_2,3,10,4,2,10,net,-0.0,-2.756,1.537
3_10_4_2,3,10,4,2,10,bounce,9.529,-2.147,0.034
3_10_4_2,3,10,4,2,11,hit,15.358,-1.709,1.137
3_10_4_2,3,10,4,2,11,peak,15.358,-1.709,1.137
3_10_4_2,3,10,4,2,11,peak,4.812,-1.254,1.952
3_10_4_2,3,10,4,2,11,net,0.0,-1.037,1.738
3_10_4_2,3,10,4,2,11,bounce,-8.728,-0.643,0.035
3_10_4_2,3,10,4,2,12,hit,-13.181,-0.448,0.992
3_10_4_2,3,10,4,2,12,peak,-13.181,-0.448,0.992
3_10_4_2,3,10,4,2,12,peak,-5.008,0.881,1.644
3_10_4_2,3,10,4,2,12,net,0.0,1.754,1.357
3_10_4_2,3,10,4,2,12,bounce,6.383,2.925,0.037
3_10_4_2,3,10,4,2,12,peak,12.586,4.047,1.295
3_10_4_2,3,10,4,2,13,hit,15.001,4.485,1.077
3_10_4_2,3,10,4,2,13,peak,3.837,1.714,1.861
3_10_4_2,3,10,4,2,13,net,-0.0,0.797,1.743
3_10_4_2,3,10,4,2,13,bounce,-10.163,-1.558,0.034
3_10_4_2,3,10,4,2,14,hit,-13.588,-2.397,0.885
3_10_4_2,3,10,4,2,14,peak,-13.588,-2.397,0.885
3_10_4_2,3,10,4,2,14,peak,-2.824,-2.285,1.991
3_10_4_2,3,10,4,2,14,net,0.0,-2.254,1.899
3_10_4_2,3,10,4,2,14,bounce,9.442,-2.147,0.034
3_10_4_2,3,10,4,2,15,hit,14.088,-2.012,1.397
3_10_4_2,3,10,4,2,15,peak,14.088,-2.012,1.397
3_10_4_2,3,10,4,2,15,peak,6.508,-0.511,1.719
3_10_4_2,3,10,4,2,15,net,0.0,0.836,1.415
3_10_4_2,3,10,4,2,15,bounce,-7.792,2.503,0.034
3_10_4_2,3,10,4,2,15,peak,-12.342,3.511,0.814
3_10_4_2,3,10,4,2,16,hit,-12.859,3.632,0.802
3_10_4_2,3,10,4,2,16,peak,-3.7,0.802,1.528
3_10_4_2,3,10,4,2,16,net,-0.0,-0.315,1.385
3_10_4_2,3,10,4,2,16,bounce,7.652,-2.601,0.033
3_10_4_2,3,10,4,2,16,peak,12.864,-4.168,1.081
3_10_4_2,3,10,4,2,17,hit,13.163,-4.26,1.078
3_10_4_2,3,10,4,2,17,peak,4.868,-2.169,1.501
3_10_4_2,3,10,4,2,17,net,0.0,-0.928,1.318
3_10_4_2,3,10,4,2,17,bounce,-8.045,1.16,0.034
3_10_4_2,3,10,4,2,17,peak,-12.459,2.336,0.688
3_10_4_2,3,10,4,2,18,hit,-13.112,2.513,0.671
3_10_4_2,3,10,4,2,18,peak,-2.741,2.207,1.541
3_10_4_2,3,10,4,2,18,net,0.0,2.153,1.469
3_10_4_2,3,10,4,2,18,bounce,9.087,2.049,0.033
3_10_4_2,3,10,4,2,19,hit,13.584,1.913,0.932
3_10_4_2,3,10,4,2,19,peak,13.584,1.913,0.932
3_10_4_2,3,10,4,2,19,peak,3.267,1.916,1.619
3_10_4_2,3,10,4,2,19,net,0.0,1.929,1.534
3_10_4_2,3,10,4,2,19,bounce,-9.767,1.984,0.035
3_10_4_2,3,10,4,2,20,hit,-13.578,1.963,0.859
3_10_4_2,3,10,4,2,20,peak,-13.578,1.963,0.859
3_10_4_2,3,10,4,2,20,peak,-5.049,2.075,1.316
3_10_4_2,3,10,4,2,20,net,-0.0,2.176,1.122
3_10_4_2,3,10,4,2,20,bounce,7.319,2.365,0.037
3_10_4_2,3,10,4,2,20,peak,12.548,2.485,0.735
3_10_4_2,3,10,4,2,21,hit,13.286,2.508,0.719
3_10_4_2,3,10,4,2,21,peak,2.594,0.069,1.791
3_10_4_2,3,10,4,2,21,net,0.0,-0.544,1.712
3_10_4_2,3,10,4,2,21,bounce,-8.765,-2.681,0.035
3_10_4_2,3,10,4,2,22,hit,-13.143,-3.707,1.092
3_10_4_2,3,10,4,2,22,peak,-13.143,-3.707,1.092
3_10_4_2,3,10,4,2,22,peak,-3.02,-2.997,1.771
3_10_4_2,3,10,4,2,22,net,0.0,-2.777,1.699
3_10_4_2,3,10,4,2,22,bounce,10.754,-1.991,0.033
3_10_4_2,3,10,4,2,23,hit,14.676,-1.606,1.007
3_10_4_2,3,10,4,2,23,peak,14.676,-1.606,1.007
3_10_4_2,3,10,4,2,23,peak,2.521,-0.565,2.032
3_10_4_2,3,10,4,2,23,net,0.0,-0.319,1.974
3_10_4_2,3,10,4,2,23,bounce,-10.901,0.874,0.034
3_10_4_2,3,10,4,2,24,hit,-13.514,1.184,0.779
3_10_4_2,3,10,4,2,24,peak,-13.514,1.184,0.779
3_10_4_2,3,10,4,2,24,peak,-2.654,0.804,1.861
3_10_4_2,3,10,4,2,24,net,0.0,0.736,1.784
3_10_4_2,3,10,4,2,24,bounce,9.483,0.583,0.034
3_10_4_2,3,10,4,2,25,hit,13.745,0.436,1.117
3_10_4_2,3,10,4,2,25,peak,13.745,0.436,1.117
3_10_4_2,3,10,4,2,25,peak,5.365,0.789,1.507
3_10_4_2,3,10,4,2,25,net,0.0,0.995,1.306
3_10_4_2,3,10,4,2,25,bounce,-8.215,1.275,0.034
3_10_4_2,3,10,4,2,25,peak,-12.47,1.365,0.671
3_10_4_2,3,10,4,2,26,hit,-13.122,1.382,0.654
3_10_4_2,3,10,4,2,26,peak,-3.173,-0.653,1.453
3_10_4_2,3,10,4,2,26,net,0.0,-1.286,1.356
3_10_4_2,3,10,4,2,26,bounce,8.355,-2.965,0.034
3_10_4_2,3,10,4,2,26,peak,13.224,-4.014,0.905
3_10_4_2,3,10,4,2,27,hit,13.368,-4.045,0.904
3_10_4_2,3,10,4,2,27,peak,3.213,-0.986,1.657
3_10_4_2,3,10,4,2,27,net,0.0,0.001,1.562
3_10_4_2,3,10,4,2,27,bounce,-9.12,2.924,0.035
3_10_4_2,3,10,4,2,28,hit,-12.443,4.072,0.762
3_10_4_2,3,10,4,2,28,peak,-12.443,4.072,0.762
3_10_4_2,3,10,4,2,28,peak,-3.569,3.5,1.27
3_10_4_2,3,10,4,2,28,net,0.0,3.307,1.173
3_10_4_2,3,10,4,2,28,bounce,8.547,2.934,0.034
3_10_4_2,3,10,4,2,28,peak,13.8,2.614,0.744
3_10_4_2,3,10,4,2,29,hit,15.249,2.545,0.682
3_10_4_2,3,10,4,2,29,peak,2.714,1.362,2.5
3_10_4_2,3,10,4,2,29,net,0.0,1.064,2.39
3_10_4_2,3,10,4,2,29,bounce,-9.203,-0.045,0.036
3_10_4_2,3,10,4,2,30,hit,-12.44,-0.407,1.359
3_10_4_2,3,10,4,2,30,peak,-12.44,-0.407,1.359
3_10_4_2,3,10,4,2,30,peak,-6.123,0.826,2.091
3_10_4_2,3,10,4,2,30,net,0.0,2.155,1.214
3_10_4_2,3,10,4,2,30,bounce,3.02,2.859,0.036
3_10_4_2,3,10,4,2,30,peak,5.099,3.412,0.906
3_10_4_2,3,10,4,2,31,hit,6.996,3.939,0.1
3_10_4_2,3,10,4,2,31,peak,1.032,2.604,1.128
3_10_4_2,3,10,4,2,31,net,0.0,2.378,1.093
3_10_4_2,3,10,4,2,31,bounce,-4.507,1.433,0.035
3_10_4_2,3,10,4,2,31,peak,-6.371,1.133,0.57
3_10_4_2,3,10,4,2,32,hit,-7.303,0.995,0.408
3_10_4_2,3,10,4,2,32,net,-0.0,2.536,1.383
3_10_4_2,3,10,4,2,32,peak,0.348,2.616,1.385
3_10_4_2,3,10,4,2,32,bounce,8.306,4.601,0.034
3_10_4_2,3,10,4,2,32,last,12.14,5.603,0.996
3_10_5_1,3,10,5,1,1,hit,11.16,0.901,2.946
3_10_5_1,3,10,5,1,1,peak,11.16,0.901,2.946
3_10_5_1,3,10,5,1,1,net,0.0,-0.328,1.105
3_10_5_1,3,10,5,1,1,bounce,-5.307,-0.949,0.034
3_10_5_1,3,10,5,1,2,hit,-14.635,-1.977,1.213
3_10_5_1,3,10,5,1,2,peak,-14.635,-1.977,1.213
3_10_5_1,3,10,5,1,2,peak,-9.5,-2.109,1.473
3_10_5_1,3,10,5,1,2,net,0.002,-2.203,0.4
3_10_5_1,3,10,5,1,2,last,0.002,-2.203,0.4
3_10_6_1,3,10,6,1,1,hit,11.326,-0.625,2.963
3_10_6_1,3,10,6,1,1,peak,11.326,-0.625,2.963
3_10_6_1,3,10,6,1,1,net,0.0,1.974,1.636
3_10_6_1,3,10,6,1,1,bounce,-9.632,4.095,0.035
3_10_6_1,3,10,6,1,1,last,-14.584,5.184,0.762
3_10_6_2,3,10,6,2,1,hit,11.439,-0.693,3.044
3_10_6_2,3,10,6,2,1,peak,11.439,-0.693,3.044
3_10_6_2,3,10,6,2,1,net,-0.0,1.662,1.116
3_10_6_2,3,10,6,2,1,bounce,-4.058,2.235,0.032
3_10_6_2,3,10,6,2,1,peak,-12.29,3.26,1.537
3_10_6_2,3,10,6,2,2,hit,-15.921,3.531,1.179
3_10_6_2,3,10,6,2,2,peak,-5.417,1.175,2.144
3_10_6_2,3,10,6,2,2,net,0.0,0.07,1.823
3_10_6_2,3,10,6,2,2,bounce,7.784,-1.412,0.036
3_10_6_2,3,10,6,2,3,hit,12.302,-2.39,1.445
3_10_6_2,3,10,6,2,3,peak,12.302,-2.39,1.445
3_10_6_2,3,10,6,2,3,peak,3.309,-0.438,1.981
3_10_6_2,3,10,6,2,3,net,0.0,0.223,1.892
3_10_6_2,3,10,6,2,3,bounce,-10.864,2.263,0.035
3_10_6_2,3,10,6,2,4,hit,-14.453,2.892,0.86
3_10_6_2,3,10,6,2,4,peak,-14.453,2.892,0.86
3_10_6_2,3,10,6,2,4,peak,-5.659,1.705,1.439
3_10_6_2,3,10,6,2,4,net,0.0,0.96,1.155
3_10_6_2,3,10,6,2,4,bounce,6.538,0.125,0.037
3_10_6_2,3,10,6,2,4,peak,11.768,-0.606,0.795
3_10_6_2,3,10,6,2,5,hit,12.814,-0.757,0.762
3_10_6_2,3,10,6,2,5,peak,3.197,0.749,1.526
3_10_6_2,3,10,6,2,5,net,0.0,1.232,1.423
3_10_6_2,3,10,6,2,5,bounce,-8.267,2.456,0.035
3_10_6_2,3,10,6,2,6,hit,-12.593,3.196,0.842
3_10_6_2,3,10,6,2,6,peak,-12.593,3.196,0.842
3_10_6_2,3,10,6,2,6,peak,-3.091,0.569,1.525
3_10_6_2,3,10,6,2,6,net,0.0,-0.28,1.439
3_10_6_2,3,10,6,2,6,bounce,9.077,-2.788,0.034
3_10_6_2,3,10,6,2,7,hit,13.708,-4.112,0.914
3_10_6_2,3,10,6,2,7,peak,13.708,-4.112,0.914
3_10_6_2,3,10,6,2,7,peak,5.117,-2.118,1.45
3_10_6_2,3,10,6,2,7,net,0.0,-0.9,1.208
3_10_6_2,3,10,6,2,7,bounce,-6.636,0.728,0.033
3_10_6_2,3,10,6,2,7,peak,-11.051,1.943,0.744
3_10_6_2,3,10,6,2,8,hit,-12.602,2.385,0.642
3_10_6_2,3,10,6,2,8,peak,-2.77,2.33,1.431
3_10_6_2,3,10,6,2,8,net,-0.0,2.33,1.357
3_10_6_2,3,10,6,2,8,bounce,8.56,2.367,0.034
3_10_6_2,3,10,6,2,8,peak,13.364,2.311,0.862
3_10_6_2,3,10,6,2,9,hit,13.824,2.308,0.854
3_10_6_2,3,10,6,2,9,peak,5.009,0.572,1.367
3_10_6_2,3,10,6,2,9,net,0.0,-0.45,1.165
3_10_6_2,3,10,6,2,9,bounce,-7.287,-1.986,0.035
3_10_6_2,3,10,6,2,9,peak,-12.408,-3.116,0.734
3_10_6_2,3,10,6,2,10,hit,-12.828,-3.212,0.729
3_10_6_2,3,10,6,2,10,peak,-1.451,-1.025,1.822
3_10_6_2,3,10,6,2,10,net,0.0,-0.733,1.801
3_10_6_2,3,10,6,2,10,bounce,11.012,1.576,0.035
3_10_6_2,3,10,6,2,11,hit,14.505,2.341,1.003
3_10_6_2,3,10,6,2,11,peak,14.505,2.341,1.003
3_10_6_2,3,10,6,2,11,peak,1.857,2.695,2.054
3_10_6_2,3,10,6,2,11,net,0.0,2.76,2.025
3_10_6_2,3,10,6,2,11,bounce,-12.209,3.313,0.036
3_10_6_2,3,10,6,2,11,last,-13.722,3.35,0.531
3_10_7_1,3,10,7,1,1,hit,11.189,0.849,2.944
3_10_7_1,3,10,7,1,1,peak,11.189,0.849,2.944
3_10_7_1,3,10,7,1,1,net,0.0,-0.403,1.277
3_10_7_1,3,10,7,1,1,bounce,-6.841,-1.24,0.035
3_10_7_1,3,10,7,1,1,last,-14.833,-2.213,1.026
3_10_7_2,3,10,7,2,1,hit,11.274,0.861,2.971
3_10_7_2,3,10,7,2,1,peak,11.274,0.861,2.971
3_10_7_2,3,10,7,2,1,net,0.0,-0.709,1.301
3_10_7_2,3,10,7,2,1,bounce,-5.038,-1.748,0.035
3_10_7_2,3,10,7,2,1,peak,-12.749,-3.645,1.465
3_10_7_2,3,10,7,2,2,hit,-15.163,-4.381,1.288
3_10_7_2,3,10,7,2,2,peak,-4.224,-1.506,2.394
3_10_7_2,3,10,7,2,2,net,-0.0,-0.45,2.192
3_10_7_2,3,10,7,2,2,bounce,9.448,1.794,0.033
3_10_7_2,3,10,7,2,3,hit,13.329,2.776,1.358
3_10_7_2,3,10,7,2,3,peak,13.329,2.776,1.358
3_10_7_2,3,10,7,2,3,peak,4.731,1.758,1.944
3_10_7_2,3,10,7,2,3,net,0.0,1.275,1.719
3_10_7_2,3,10,7,2,3,bounce,-8.057,0.612,0.033
3_10_7_2,3,10,7,2,3,peak,-12.48,0.272,1.007
3_10_7_2,3,10,7,2,4,hit,-13.177,0.225,0.98
3_10_7_2,3,10,7,2,4,peak,-3.919,-0.94,1.588
3_10_7_2,3,10,7,2,4,net,0.0,-1.437,1.46
3_10_7_2,3,10,7,2,4,bounce,9.051,-2.621,0.034
3_10_7_2,3,10,7,2,4,peak,15.309,-3.363,1.084
3_10_7_2,3,10,7,2,5,hit,15.364,-3.37,1.084
3_10_7_2,3,10,7,2,5,peak,6.242,-1.496,1.66
3_10_7_2,3,10,7,2,5,net,-0.0,-0.163,1.323
3_10_7_2,3,10,7,2,5,bounce,-6.877,1.363,0.034
3_10_7_2,3,10,7,2,5,peak,-11.354,2.458,0.815
3_10_7_2,3,10,7,2,6,hit,-12.182,2.671,0.784
3_10_7_2,3,10,7,2,6,peak,-4.003,0.403,1.462
3_10_7_2,3,10,7,2,6,net,-0.0,-0.683,1.273
3_10_7_2,3,10,7,2,6,bounce,6.587,-2.428,0.034
3_10_7_2,3,10,7,2,6,peak,11.557,-3.83,0.985
3_10_7_2,3,10,7,2,7,hit,13.236,-4.3,0.861
3_10_7_2,3,10,7,2,7,peak,3.168,-1.031,1.589
3_10_7_2,3,10,7,2,7,net,0.0,0.008,1.497
3_10_7_2,3,10,7,2,7,bounce,-8.837,2.987,0.035
3_10_7_2,3,10,7,2,8,hit,-12.52,4.314,0.79
3_10_7_2,3,10,7,2,8,peak,-12.52,4.314,0.79
3_10_7_2,3,10,7,2,8,peak,-3.551,3.739,1.259
3_10_7_2,3,10,7,2,8,net,0.0,3.561,1.172
3_10_7_2,3,10,7,2,8,bounce,9.127,3.224,0.033
3_10_7_2,3,10,7,2,8,peak,14.443,2.975,0.692
3_10_7_2,3,10,7,2,9,hit,15.378,2.937,0.669
3_10_7_2,3,10,7,2,9,net,0.0,2.336,3.852
3_10_7_2,3,10,7,2,9,peak,-0.102,2.33,3.852
3_10_7_2,3,10,7,2,9,bounce,-11.946,1.671,0.035
3_10_7_2,3,10,7,2,9,last,-13.494,1.428,1.416
3_10_8_1,3,10,8,1,1,hit,11.19,-0.513,2.907
3_10_8_1,3,10,8,1,1,peak,11.19,-0.513,2.907
3_10_8_1,3,10,8,1,1,net,0.0,0.076,1.162
3_10_8_1,3,10,8,1,1,bounce,-5.831,0.331,0.034
3_10_8_1,3,10,8,1,2,hit,-14.712,0.643,1.143
3_10_8_1,3,10,8,1,2,peak,-14.712,0.643,1.143
3_10_8_1,3,10,8,1,2,peak,-6.264,-0.923,1.806
3_10_8_1,3,10,8,1,2,net,-0.0,-2.104,1.349
3_10_8_1,3,10,8,1,2,bounce,5.584,-3.162,0.033
3_10_8_1,3,10,8,1,2,peak,10.119,-3.945,0.948
3_10_8_1,3,10,8,1,3,hit,10.271,-3.972,0.947
3_10_8_1,3,10,8,1,3,peak,4.291,-1.972,1.17
3_10_8_1,3,10,8,1,3,net,-0.0,-0.514,1.037
3_10_8_1,3,10,8,1,3,bounce,-7.715,2.162,0.034
3_10_8_1,3,10,8,1,3,peak,-12.256,3.857,0.536
3_10_8_1,3,10,8,1,4,hit,-13.719,4.416,0.48
3_10_8_1,3,10,8,1,4,peak,-3.763,2.861,1.394
3_10_8_1,3,10,8,1,4,net,0.0,2.29,1.24
3_10_8_1,3,10,8,1,4,bounce,6.999,1.286,0.036
3_10_8_1,3,10,8,1,5,hit,11.059,0.55,0.892
3_10_8_1,3,10,8,1,5,peak,11.059,0.55,0.892
3_10_8_1,3,10,8,1,5,net,0.0,1.59,2.065
3_10_8_1,3,10,8,1,5,peak,-0.605,1.645,2.069
3_10_8_1,3,10,8,1,5,bounce,-12.885,2.742,0.035
3_10_8_1,3,10,8,1,5,last,-18.477,3.112,1.203
4_1_1_1,4,1,1,1,1,hit,-11.269,-1.011,2.828
4_1_1_1,4,1,1,1,1,peak,-11.269,-1.011,2.828
4_1_1_1,4,1,1,1,1,net,-0.0,1.796,1.218
4_1_1_1,4,1,1,1,1,bounce,5.857,3.441,0.035
4_1_1_1,4,1,1,1,2,hit,13.687,5.82,1.144
4_1_1_1,4,1,1,1,2,peak,13.687,5.82,1.144
4_1_1_1,4,1,1,1,2,peak,1.563,2.376,3.15
4_1_1_1,4,1,1,1,2,net,0.0,1.921,3.103
4_1_1_1,4,1,1,1,2,bounce,-9.827,-1.02,0.034
4_1_1_1,4,1,1,1,2,peak,-11.486,-1.503,1.191
4_1_1_1,4,1,1,1,3,hit,-12.049,-1.661,1.04
4_1_1_1,4,1,1,1,3,peak,-4.482,0.051,1.509
4_1_1_1,4,1,1,1,3,net,-0.0,1.084,1.317
4_1_1_1,4,1,1,1,3,bounce,7.449,2.816,0.037
4_1_1_1,4,1,1,1,3,peak,13.74,4.292,1.09
4_1_1_1,4,1,1,1,4,hit,15.648,4.752,0.977
4_1_1_1,4,1,1,1,4,peak,3.521,2.265,1.878
4_1_1_1,4,1,1,1,4,net,0.0,1.566,1.778
4_1_1_1,4,1,1,1,4,bounce,-10.445,-0.381,0.035
4_1_1_1,4,1,1,1,5,hit,-13.897,-1.064,0.949
4_1_1_1,4,1,1,1,5,peak,-13.897,-1.064,0.949
4_1_1_1,4,1,1,1,5,peak,-2.789,-0.863,2.33
4_1_1_1,4,1,1,1,5,net,-0.0,-0.782,2.224
4_1_1_1,4,1,1,1,5,bounce,9.409,-0.445,0.036
4_1_1_1,4,1,1,1,6,hit,13.192,-0.202,1.46
4_1_1_1,4,1,1,1,6,peak,13.192,-0.202,1.46
4_1_1_1,4,1,1,1,6,peak,4.594,0.143,1.912
4_1_1_1,4,1,1,1,6,net,0.0,0.321,1.75
4_1_1_1,4,1,1,1,6,bounce,-9.793,0.75,0.034
4_1_1_1,4,1,1,1,7,hit,-13.567,0.856,0.849
4_1_1_1,4,1,1,1,7,peak,-13.567,0.856,0.849
4_1_1_1,4,1,1,1,7,peak,-3.309,-0.284,1.72
4_1_1_1,4,1,1,1,7,net,-0.0,-0.618,1.611
4_1_1_1,4,1,1,1,7,bounce,8.964,-1.464,0.036
4_1_1_1,4,1,1,1,8,hit,12.898,-1.867,1.024
4_1_1_1,4,1,1,1,8,peak,12.898,-1.867,1.024
4_1_1_1,4,1,1,1,8,peak,4.886,-0.344,1.425
4_1_1_1,4,1,1,1,8,net,0.0,0.607,1.242
4_1_1_1,4,1,1,1,8,bounce,-7.779,2.218,0.034
4_1_1_1,4,1,1,1,8,peak,-12.096,3.205,0.682
4_1_1_1,4,1,1,1,9,hit,-12.938,3.407,0.654
4_1_1_1,4,1,1,1,9,peak,-3.22,1.1,1.571
4_1_1_1,4,1,1,1,9,net,-0.0,0.365,1.448
4_1_1_1,4,1,1,1,9,bounce,7.587,-1.336,0.036
4_1_1_1,4,1,1,1,10,hit,12.292,-2.487,1.03
4_1_1_1,4,1,1,1,10,peak,12.292,-2.487,1.03
4_1_1_1,4,1,1,1,10,peak,5.329,-0.845,1.288
4_1_1_1,4,1,1,1,10,net,0.0,0.431,1.099
4_1_1_1,4,1,1,1,10,bounce,-7.528,2.264,0.034
4_1_1_1,4,1,1,1,10,peak,-12.286,3.497,0.655
4_1_1_1,4,1,1,1,11,hit,-13.168,3.729,0.63
4_1_1_1,4,1,1,1,11,peak,-2.513,1.319,1.588
4_1_1_1,4,1,1,1,11,net,0.0,0.781,1.524
4_1_1_1,4,1,1,1,11,bounce,9.116,-1.133,0.035
4_1_1_1,4,1,1,1,12,hit,12.611,-1.928,0.825
4_1_1_1,4,1,1,1,12,peak,12.611,-1.928,0.825
4_1_1_1,4,1,1,1,12,peak,4.016,-0.873,1.354
4_1_1_1,4,1,1,1,12,net,0.0,-0.395,1.213
4_1_1_1,4,1,1,1,12,bounce,-7.574,0.492,0.033
4_1_1_1,4,1,1,1,12,peak,-11.833,1.115,0.673
4_1_1_1,4,1,1,1,13,hit,-13.327,1.337,0.58
4_1_1_1,4,1,1,1,13,peak,-3.921,-0.759,1.301
